"measure-date","classes","files","directories","functions","comment_lines","comment_lines_density","complexity","file_complexity","class_complexity","function_complexity","function_complexity_distribution","file_complexity_distribution","coverage","duplicated_lines","duplicated_blocks","duplicated_files","duplicated_lines_density","blocker_violations","critical_violations","false_positive_issues","confirmed_issues","last_commit_date","code_smells","bugs","effort_to_reach_maintainability_rating_a","afferent-couplings","efferent-couplings","cognitive_complexity","lines","ncloc","ncloc_language_distribution","lines_to_cover","line_coverage","violations","major_violations","minor_violations","info_violations","sqale_rating","number-of-classes-and-interfaces","missing_package_info","open_issues","reopened_issues","alert_status","quality_gate_details","quality_profiles","reliability_remediation_effort","reliability_rating","security_remediation_effort","security_rating","package-dependency-cycles","package","statements","uncovered_lines","sqale_index","development_cost","sqale_debt_ratio","new_sqale_debt_ratio","vulnerabilities","wont_fix_issues"
"2002-06-10T18:01:16Z","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","0","0","0","0","OK","{""level"":""OK"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":"""",""level"":""OK""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","0","0","1.0","0","1.0","0","0","0","0","0","0","0.0","0","0","0"
"2004-10-08T22:52:53Z","132","120","19","1158","2913","17.8","1745","14.5","13.2","1.5","1=878;2=119;4=39;6=17;8=9;10=7;12=9","0=41;5=18;10=28;20=19;30=11;60=2;90=1","0.0","8975","170","69","38.7","0","80","0","0","1097275973000","784","1","0","0","0","1130","23205","13426","java=13426","8309","0.0","786","418","269","19","1.0","0","19","786","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""80"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""786"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5460","8309","14026","402780","3.5","3.1217654787761777","1","0"
"2004-10-13T22:38:54Z","132","120","19","1158","2913","17.8","1745","14.5","13.2","1.5","1=878;2=119;4=39;6=17;8=9;10=7;12=9","0=41;5=18;10=28;20=19;30=11;60=2;90=1","0.0","8975","170","69","38.7","0","80","0","0","1097275973000","784","1","0","0","0","1130","23205","13426","java=13426","8309","0.0","786","418","269","19","1.0","0","19","786","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""80"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""786"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5460","8309","14026","402780","3.5","3.1217654787761777","1","0"
"2004-10-14T22:50:31Z","132","120","19","1161","2914","17.8","1749","14.6","13.3","1.5","1=881;2=119;4=39;6=17;8=9;10=7;12=9","0=41;5=18;10=27;20=20;30=11;60=2;90=1","0.0","9029","170","69","38.8","0","81","0","0","1097794231000","787","1","0","0","0","1132","23250","13465","java=13465","8340","0.0","789","419","270","19","1.0","0","19","789","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""81"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""789"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5481","8340","14059","403950","3.5","3.1208233092755946","1","0"
"2004-12-23T15:04:40Z","132","120","19","1161","2914","17.8","1749","14.6","13.3","1.5","1=881;2=119;4=39;6=17;8=9;10=7;12=9","0=41;5=18;10=27;20=20;30=11;60=2;90=1","0.0","9046","170","69","38.9","0","81","0","0","1103814280000","786","1","0","0","0","1132","23249","13464","java=13464","8339","0.0","788","418","270","19","1.0","0","19","788","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""81"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""788"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5480","8339","14049","403920","3.5","3.1184002994092017","1","0"
"2004-12-27T11:55:12Z","132","120","19","1161","2914","17.8","1749","14.6","13.3","1.5","1=881;2=119;4=39;6=17;8=9;10=7;12=9","0=41;5=18;10=27;20=20;30=11;60=2;90=1","0.0","9048","170","69","38.9","0","81","0","0","1104148512000","786","1","0","0","0","1132","23249","13464","java=13464","8339","0.0","788","418","270","19","1.0","0","19","788","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""81"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""788"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5480","8339","14049","403920","3.5","3.1184002994092017","1","0"
"2004-12-27T12:42:38Z","134","122","19","1171","2920","17.7","1760","14.4","13.1","1.5","1=891;2=119;4=39;6=17;8=9;10=7;12=9","0=42;5=19;10=27;20=20;30=11;60=2;90=1","0.0","9048","170","69","38.6","0","81","0","0","1104151358000","794","1","0","0","0","1137","23465","13610","java=13610","8442","0.0","796","422","274","19","1.0","0","19","796","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""81"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""796"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5541","8442","14192","408300","3.5","3.119600538955378","1","0"
"2004-12-27T13:11:39Z","134","122","19","1172","2921","17.6","1761","14.4","13.1","1.5","1=892;2=119;4=39;6=17;8=9;10=7;12=9","0=42;5=19;10=27;20=20;30=11;60=2;90=1","0.0","9055","169","69","38.5","0","81","0","0","1104153099000","797","1","0","0","0","1137","23493","13633","java=13633","8462","0.0","799","425","274","19","1.0","0","19","799","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""81"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""799"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5552","8462","14200","408990","3.5","3.1160337552742616","1","0"
"2004-12-27T13:21:17Z","134","122","19","1172","2920","17.6","1762","14.4","13.1","1.5","1=892;2=119;4=38;6=18;8=9;10=7;12=9","0=42;5=19;10=27;20=20;30=11;60=2;90=1","0.0","9055","169","69","38.5","0","81","0","0","1104153677000","796","1","0","0","0","1138","23492","13633","java=13633","8462","0.0","798","424","274","19","1.0","0","19","798","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""81"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""798"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5552","8462","14195","408990","3.5","3.1147151898734178","1","0"
"2004-12-27T13:33:48Z","134","122","19","1173","2920","17.6","1763","14.5","13.2","1.5","1=893;2=119;4=38;6=18;8=9;10=7;12=9","0=42;5=19;10=27;20=20;30=11;60=2;90=1","0.0","9055","169","69","38.4","0","81","0","0","1104154428000","796","1","0","0","0","1138","23561","13694","java=13694","8510","0.0","798","424","274","19","1.0","0","19","798","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""81"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""798"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5576","8510","14195","410820","3.5","3.0997559247303363","1","0"
"2004-12-27T14:35:36Z","134","122","19","1174","2920","17.6","1764","14.5","13.2","1.5","1=894;2=119;4=38;6=18;8=9;10=7;12=9","0=42;5=19;10=27;20=20;30=11;60=2;90=1","0.0","9055","169","69","38.4","0","81","0","0","1104158136000","796","1","0","0","0","1138","23579","13708","java=13708","8522","0.0","798","424","274","19","1.0","0","19","798","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""81"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""798"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5587","8522","14195","411240","3.5","3.0963429020841526","1","0"
"2004-12-27T14:51:38Z","134","122","19","1175","2920","17.5","1765","14.5","13.2","1.5","1=895;2=119;4=38;6=18;8=9;10=7;12=9","0=42;5=19;10=27;20=20;30=11;60=2;90=1","0.0","9055","169","69","38.4","0","81","0","0","1104159098000","797","1","0","0","0","1138","23596","13724","java=13724","8537","0.0","799","424","275","19","1.0","0","19","799","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""81"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""799"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5595","8537","14197","411720","3.4","3.0927322232694525","1","0"
"2004-12-27T15:25:53Z","134","122","19","1176","2920","17.5","1766","14.5","13.2","1.5","1=896;2=119;4=38;6=18;8=9;10=7;12=9","0=42;5=19;10=27;20=20;30=11;60=2;90=1","0.0","9055","169","69","38.3","0","81","0","0","1104161153000","800","1","0","0","0","1138","23614","13740","java=13740","8552","0.0","802","424","278","19","1.0","0","19","802","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""81"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""802"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5604","8552","14215","412200","3.4","3.093557159292961","1","0"
"2004-12-27T17:41:27Z","134","122","19","1176","2924","17.5","1770","14.5","13.2","1.5","1=895;2=119;4=39;6=18;8=9;10=7;12=9","0=42;5=19;10=27;20=20;30=11;60=2;90=1","0.0","9275","170","69","39.2","0","81","0","0","1104169287000","803","1","0","0","0","1142","23667","13783","java=13783","8584","0.0","805","429","276","19","1.0","0","19","805","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""81"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""805"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5620","8584","13985","413490","3.4","3.0232194511766086","1","0"
"2004-12-27T18:17:06Z","134","122","19","1176","2924","17.5","1770","14.5","13.2","1.5","1=895;2=119;4=39;6=18;8=9;10=7;12=9","0=42;5=19;10=27;20=20;30=11;60=2;90=1","0.0","9275","170","69","39.2","0","81","0","0","1104169287000","803","1","0","0","0","1142","23667","13783","java=13783","8584","0.0","805","429","276","19","1.0","0","19","805","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""81"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""805"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5620","8584","13985","413490","3.4","3.0232194511766086","1","0"
"2004-12-27T22:22:02Z","134","122","19","1176","2924","17.5","1770","14.5","13.2","1.5","1=895;2=119;4=39;6=18;8=9;10=7;12=9","0=42;5=19;10=27;20=20;30=11;60=2;90=1","0.0","9275","170","69","39.2","0","81","0","0","1104169287000","803","1","0","0","0","1142","23667","13783","java=13783","8584","0.0","805","429","276","19","1.0","0","19","805","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""81"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""805"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5620","8584","13985","413490","3.4","3.0232194511766086","1","0"
"2005-01-30T23:01:01Z","134","122","19","1176","2924","17.5","1770","14.5","13.2","1.5","1=895;2=119;4=39;6=18;8=9;10=7;12=9","0=42;5=19;10=27;20=20;30=11;60=2;90=1","0.0","9275","170","69","39.2","0","81","0","0","1104169287000","803","1","0","0","0","1142","23667","13783","java=13783","8584","0.0","805","429","276","19","1.0","0","19","805","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""81"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""805"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5620","8584","13985","413490","3.4","3.0232194511766086","1","0"
"2005-01-31T20:50:04Z","134","122","19","1176","2924","17.5","1770","14.5","13.2","1.5","1=895;2=119;4=39;6=18;8=9;10=7;12=9","0=42;5=19;10=27;20=20;30=11;60=2;90=1","0.0","9275","170","69","39.2","0","81","0","0","1104169287000","803","1","0","0","0","1142","23667","13783","java=13783","8584","0.0","805","429","276","19","1.0","0","19","805","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""81"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""805"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5620","8584","13985","413490","3.4","3.0232194511766086","1","0"
