"issueName","mannWhitneyPvalue","shapiroWilkPvalue","kendallPvalue","kendallTau","pearsonPvalue","pearsonCor"
"squid.S1133",0.120774524634293,2.52559884973239e-24,0.502935368316957,-0.0565420066888095,0.577654780638735,-0.0479840411476201
"squid.S1135",0.607251341202019,2.21844819654659e-23,0.117220133421312,0.131546011086435,0.597369851515712,0.0455197016129185
"squid.S1141",0.00310995391616856,1.00510306181188e-25,0.767861565188853,-0.024987096773334,0.801490799678906,-0.0216761930718724
"squid.S1145",0.137814679149195,1.97040750242268e-24,0.502935368316957,-0.0565420066888095,0.591122426848234,-0.0462965406511482
"squid.S1147",0.0294057890481052,2.61091482557162e-25,0.606540392117363,-0.0434389177023334,0.731411705376847,-0.029590379517516
"squid.S1148",0.329698020831189,2.99945010128851e-24,0.533833753804525,0.052204020451686,0.534116173624464,0.0535710887793996
"squid.S1149",0.0486969125509896,8.36636292866294e-23,0.133766229113347,-0.12397303471197,0.409678746739498,-0.0709998876973407
"squid.S1151",0.28573124310758,2.35875488093539e-23,0.21168543251204,-0.103633456042386,0.469399901784201,-0.0623198985545307
"squid.S1155",0.119861021585974,1.49576128134586e-24,0.502959217846325,-0.0564570449478188,0.617625759901088,-0.0430255460452084
"squid.S1158",0.00310995391616856,1.00510306181188e-25,0.767861565188853,-0.024987096773334,0.801490799678906,-0.0216761930718724
"squid.S1160",0.0261438595186888,6.23130114154009e-25,0.606513746125105,-0.043600701940918,0.660797504170073,-0.0378234110954859
"squid.S1161",0.715889512603753,2.30394971811544e-23,0.0127061757873608,0.209069961635227,1.80767245655779e-21,0.699895112099526
"squid.S1165",0.495137580462297,4.71246458926756e-24,0.391534326082604,-0.0720102964231285,0.54707573685612,-0.0518857001719299
"squid.S1166",1.65809864937351e-06,1.31811874133574e-22,0.133712768487708,-0.119539361250189,0.456946431888126,-0.0640760858260239
"squid.S1171",0.0100286817616226,2.6957742130236e-25,0.675229892216384,-0.0354677277831561,0.721154634585983,-0.0307680929170118
"squid.S1172",0.470588469802555,7.21499332923323e-22,0.417411136799425,0.06792517302092,0.438524540503704,0.0667235496382408
"squid.S1181",0.854063827415224,2.62718159024191e-23,0.286647189958166,-0.0891927522469451,0.474945408012495,-0.0615460974368637
"squid.S1185",0.0575205592179171,1.33512003730486e-24,0.550529188293773,-0.0505346693178088,0.610990029597475,-0.0438385963320497
"squid.S1186",0.0107749679115056,2.6957742130236e-25,0.675229892216384,-0.0354677277831561,0.721154634585983,-0.0307680929170118
"squid.S1192",0.0559514334479009,1.25835646823188e-23,0.536139134290815,-0.0508352366909004,0.674201849685566,-0.0362364125302703
"squid.S1194",0.427718557047217,1.78694896292445e-23,0.391318689903819,-0.0725663687459764,0.464903436184971,-0.0629509956171108
"squid.S1197",0.836692619057241,3.56986414368163e-23,0.286691761833999,-0.0891347784012054,0.455145309680691,-0.0643322612381835
"squid.S1199",0.0606527145395547,1.18204724518325e-24,0.550573492471596,-0.0503457540048913,0.629940834730965,-0.0415265450990713
"squid.S1213",0.00236199767625653,1.66509504648169e-22,0.0906237494045633,-0.137271800542664,0.396159025423342,-0.0730648398110094
"squid.S1214",0.0575205592179171,1.33512003730486e-24,0.550529188293773,-0.0505346693178088,0.610990029597475,-0.0438385963320497
"squid.S1219",0.0771195327936093,1.40093859554387e-24,0.550573492471596,-0.0503457540048913,0.616592181515073,-0.0431519356677253
"squid.S1220",0.0100286817616226,2.6957742130236e-25,0.675229892216384,-0.0354677277831561,0.721154634585983,-0.0307680929170118
"squid.S1226",0.158267694204614,1.37883647917045e-23,0.181981245594998,-0.110210673127626,0.49888084400953,-0.05826080105767
"squid.S1244",0.0122670206979922,2.62959553206789e-25,0.675238385926565,-0.0354022286916496,0.729264719233,-0.0298364367923073
"squid.S128",0.00310995391616856,1.00510306181188e-25,0.767861565188853,-0.024987096773334,0.801490799678906,-0.0216761930718724
"squid.S1301",0.911108261701268,3.09330218481977e-24,0.309634741167382,-0.0847637026689399,0.575166686535155,-0.0482977841618235
"squid.S1312",0.916209820628463,9.28715967986885e-23,0.309112756145763,-0.0860986462533593,0.385707304048308,-0.0746901849520329
"squid.S1314",0.0771195327936093,1.18204724518325e-24,0.550573492471596,-0.0503457540048913,0.629940834730965,-0.0415265450990713
"squid.S1319",0.0100286817616226,2.6957742130236e-25,0.675229892216384,-0.0354677277831561,0.721154634585983,-0.0307680929170118
"squid.S134",0.102725077562996,3.41382616394106e-24,0.168684265810248,-0.113321586090382,0.572950119855005,-0.0485778228709935
"squid.S135",0.582510510576382,6.21359599153361e-24,0.245842454310013,-0.0976317713764245,0.524903327561359,-0.054781644293349
"squid.S1444",0.0304631099726314,4.27284279738643e-25,0.606533687884075,-0.0434926455122351,0.692039332231161,-0.0341431423888987
"squid.S1479",0.567792135207239,1.16535646984293e-23,0.391561442134599,-0.0718732643362083,0.513275312549817,-0.0563250304552742
"squid.S1481",0.524045909686991,8.17987468079327e-24,0.391561442134599,-0.0718732643362083,0.521440126702118,-0.0552394751943044
"squid.S1488",0.0603794342629344,7.58259682698161e-25,0.550562417647702,-0.0503927841449968,0.660797504170073,-0.0378234110954859
"squid.S1860",0.00310995391616856,1.00510306181188e-25,0.00128158675271575,0.272586510254553,0.235336856380213,0.102058742380066
"squid.S1905",0.0633517294588374,8.51370655172627e-25,0.550573492471596,-0.0503457540048913,0.650150487657823,-0.0390930358064555
"squid.S1948",0.0103962036749095,2.4507916929622e-25,0.675238385926565,-0.0354022286916496,0.735105734432799,-0.029167578245877
"squid.S2094",0.00310995391616856,1.00510306181188e-25,0.767861565188853,-0.024987096773334,0.801490799678906,-0.0216761930718724
"squid.S2111",0.00310995391616856,1.00510306181188e-25,0.767861565188853,-0.024987096773334,0.801490799678906,-0.0216761930718724
"squid.S2130",0.00310995391616856,1.00510306181188e-25,0.767861565188853,-0.024987096773334,0.801490799678906,-0.0216761930718724
"squid.S2131",0.0100286817616226,2.6957742130236e-25,0.675229892216384,-0.0354677277831561,0.721154634585983,-0.0307680929170118
"squid.S2160",0.00310995391616856,1.00510306181188e-25,0.767861565188853,-0.024987096773334,0.801490799678906,-0.0216761930718724
"squid.S2184",0.00310995391616856,1.00510306181188e-25,0.767861565188853,-0.024987096773334,0.801490799678906,-0.0216761930718724
"squid.S2386",0.632297219186761,1.45666074770693e-23,0.361637222887163,-0.0766062064562181,0.494369975972811,-0.0588734217775334
"squid.SwitchLastCaseIsDefaultCheck",0.919145164472716,1.54615595750599e-22,0.21939039387717,0.103965806344629,0.0904152906174495,0.145223483698194
"squid.UnusedPrivateMethod",0.433823035428059,1.82965617787556e-23,0.391413058100467,-0.0723215068372811,0.484335131675574,-0.0602469702352138
"squid.UselessImportCheck",0.140325233975503,1.30727669818403e-24,0.380577267412869,0.0736864549091471,0.794373924315222,-0.0224706368307951
"squid.UselessParenthesesCheck",0.0733097616191548,1.18204724518325e-24,0.550573492471596,-0.0503457540048913,0.629940834730965,-0.0415265450990713
"code_smells.antisingleton",5.8276376543081e-14,4.58601303145818e-42,0.000175519731925258,0.175256069893768,0.00131775438772678,0.152493723431529
"code_smells.baseclass_abstract",1.48237282528585e-14,2.62349020735715e-42,0.0241245309538543,0.105341308203122,0.252575421621675,0.0545960381345771
"code_smells.class_data_private",5.8276376543081e-14,4.58601303145818e-42,0.0890070895904687,0.0794405670351801,0.104999544295044,0.077298346577294
"code_smells.complex_class",0.372791462976179,2.35974636569858e-34,5.850231787975e-26,0.492187642420227,1.65772572378957e-25,0.469050899600149
"code_smells.lazy_class",5.8276376543081e-14,4.58601303145818e-42,0.582651065767184,-0.0256688183177741,0.630587498692747,-0.0229621558950197
"code_smells.long_method",0.00205287261282322,1.50509443884248e-32,7.90410080018246e-07,0.230649048771971,3.28091043953928e-05,0.196391883332562
"code_smells.long_parameter_list",0.426541180612811,8.07008103961632e-36,0.000119419155143658,0.17971443561028,1.7464871399293e-06,0.225358994905347
"code_smells.speculative_generality",7.64217941305461e-13,1.16887338347643e-41,6.84113050323908e-08,0.252023075704627,8.40331518062527e-15,0.358265480324465
"common.java.DuplicatedBlocks",2.36985354846046e-86,4.77911860500013e-38,0.399269152447177,0.0393745169347564,0.146893196503711,0.0691894325427922
"squid.AssignmentInSubExpressionCheck",2.77258841750374e-13,3.31472182379001e-42,2.65204854951315e-05,0.196108735032803,0.139872737178164,0.0704109043471018
"squid.ClassCyclomaticComplexity",7.64217941305461e-13,1.16887338347643e-41,3.42799169247115e-05,0.193526120360616,8.9807386005452e-09,0.269444321777642
"squid.ClassVariableVisibilityCheck",2.6061611869502e-12,1.62201759808459e-41,0.0006660896523767,0.158823680030595,0.0145567269005155,0.116279083367692
"squid.CommentedOutCodeLine",0.0573100273183732,3.35822865823525e-37,0.0121802770754353,0.114194994836068,3.02116528044649e-05,0.1972647030035
"squid.EmptyStatementUsageCheck",2.20629999038245e-13,6.81377335901107e-42,0.226985586148731,0.0563925579080503,0.336454926604979,0.0458772192138011
"squid.ForLoopCounterChangedCheck",7.91332758743921e-13,1.05418122942663e-41,0.00034947676062345,0.166831364420327,0.0291440171871056,0.103896119661084
"squid.HiddenFieldCheck",3.60153672705047e-07,1.6426271056718e-41,3.46635250345246e-09,0.274351462915773,9.47226357144187e-05,0.184812561930387
"squid.LabelsShouldNotBeUsedCheck",1.51092936549568e-14,2.62349020735715e-42,0.697923519334726,-0.0181299580883711,0.734128676276528,-0.0162182348576244
"squid.MethodCyclomaticComplexity",1.8438792060959e-07,1.23670729797619e-40,0.00117246405638849,0.150693272952241,8.17890608713765e-06,0.210612876272346
"squid.MissingDeprecatedCheck",6.08090796386593e-06,4.04897327847118e-39,3.90634516285378e-11,0.308017216142038,1.98441405719632e-09,0.280703563266685
"squid.ModifiersOrderCheck",1.63351771043804e-09,1.20179489186277e-40,1.51660948377782e-13,0.343793650527552,8.83527232632602e-21,0.425109580580964
"squid.RedundantThrowsDeclarationCheck",1.87865912388877e-07,2.80241091959238e-41,5.34469168643466e-06,0.211164499891593,1.0055406807887e-08,0.268580335074176
"squid.S00105",2.56240651597343e-12,1.78321630430601e-41,0.667260949044532,0.0200818137776038,0.813102886255168,0.0112900182700953
"squid.S00108",0.995330576544329,2.92889746114661e-40,0.00367783165630756,0.131886063697231,0.248338808136605,0.0550857234896926
"squid.S00112",3.19087511032705e-12,6.14600074707341e-42,7.48402539782882e-06,0.209052370358292,0.114537956067112,0.0752555822621605
"squid.S00115",1.89885553352642e-14,2.62349020735715e-42,0.697923519334726,-0.0181299580883711,0.734128676276528,-0.0162182348576244
"squid.S00116",1.7524552795493e-09,3.25776923202992e-41,1.2823746722822e-09,0.282173414832551,0.00151362337253523,0.150615347383999
"squid.S00117",1.93528750267576e-14,2.62349020735715e-42,0.697923519334726,-0.0181299580883711,0.734128676276528,-0.0162182348576244
"squid.S00122",0.00125112478123874,5.53061354412016e-40,5.56594300863484e-15,0.359769142270585,1.08341104853452e-10,0.301067113059479
"squid.S106",3.47797592453083e-11,1.46729474780216e-41,0.202913059317482,0.0593143180861803,0.773453440024717,0.0137460139476249
"squid.S1065",1.51092936549568e-14,2.62349020735715e-42,0.697923519334726,-0.0181299580883711,0.734128676276528,-0.0162182348576244
"squid.S1066",2.65061057510556e-12,1.57387656996313e-41,0.671645476485655,0.0197737563557803,0.963061506701503,-0.00221161164722516
"squid.S1067",3.19759301311684e-12,5.46609555971021e-42,0.383297477079966,-0.04068804523752,0.607268795366069,-0.0245410110755164
"squid.S1068",1.48237282528585e-14,2.62349020735715e-42,0.697923519334726,-0.0181299580883711,0.734128676276528,-0.0162182348576244
"squid.S1118",8.56548039956456e-09,3.030556811558e-40,0.155932004018499,-0.0662785395279222,0.213998808884567,-0.059289763100647
"squid.S1125",0.291764282850521,8.64059720037948e-37,4.06816026002504e-08,0.248366240452098,4.90337257622823e-16,0.373373201120773
"squid.S1126",2.6061611869502e-12,1.62201759808459e-41,0.761402422350331,0.0141706640309983,0.843868817192567,-0.00940492586062213
"squid.S1132",2.08844605125294e-10,2.33510519796192e-41,0.045922745051781,0.0928983262373812,0.209263707933421,0.0599064396951466
"squid.S1133",6.08090796386593e-06,4.04897327847118e-39,3.90634516285378e-11,0.308017216142038,1.98441405719632e-09,0.280703563266685
"squid.S1134",7.14114555342196e-14,3.54432389631591e-42,0.000867679383085252,0.155473377148593,0.396586228249166,0.0404665909022456
"squid.S1135",1.07626065842213e-11,1.43615500796701e-41,0.720959289612025,0.0166560013703712,0.335824694101106,0.0459370288465274
"squid.S1148",2.44426167513161e-13,6.52109636197358e-42,0.00780777099540225,0.124124923654606,0.398468040315382,0.0403056921977852
"squid.S1149",7.80566270115494e-06,3.3352409011202e-41,6.06571794607251e-13,0.334947455233724,8.23576534553132e-05,0.186380401474945
"squid.S1150",1.48237282528585e-14,2.62349020735715e-42,0.697923519334726,-0.0181299580883711,0.734128676276528,-0.0162182348576244
"squid.S1151",9.69731553873636e-14,4.40644303841253e-42,0.0796426396455981,0.0818280932361017,0.174547092759218,0.0647700755730472
"squid.S1153",2.20629999038245e-13,6.81377335901107e-42,0.00703618163650622,0.125798783025651,0.060898143382472,0.0893242922416171
"squid.S1155",7.69822965915297e-08,5.10399657559023e-41,4.70880413489754e-05,0.188968754601394,0.000258725734004222,0.173150102523064
"squid.S1161",0.610220001288983,1.69802471508616e-38,3.24881783572094e-38,0.588817210673808,5.31499644162172e-42,0.585902376166577
"squid.S1166",1.60620578915198e-08,2.34986725301714e-38,0.00836471024977064,0.115733237866175,0.231613275955533,0.0570780946766518
"squid.S1168",3.16005090362016e-12,1.38999815553688e-41,0.0026183819466711,0.140315472629467,0.259408667248579,0.0538180977102087
"squid.S1170",6.04738124756605e-14,4.58601303145818e-42,0.582651065767184,-0.0256688183177741,0.630587498692747,-0.0229621558950197
"squid.S1172",1.48237282528585e-14,2.62349020735715e-42,0.697923519334726,-0.0181299580883711,0.734128676276528,-0.0162182348576244
"squid.S1181",5.8276376543081e-14,4.58601303145818e-42,0.582651065767184,-0.0256688183177741,0.630587498692747,-0.0229621558950197
"squid.S1182",7.64217941305461e-13,1.16887338347643e-41,0.000340563699554848,0.167335794509544,0.00742278543043907,0.127330468102725
"squid.S1185",5.58137204357888e-10,1.08213857519785e-40,0.00843614971078537,0.122917650566036,0.0623001771677275,0.0888457501771102
"squid.S1186",2.29408145093981e-05,6.22532852269707e-40,0.539900350184123,-0.0284647622304056,0.721546705219959,-0.0170181388988249
"squid.S1188",2.0077100370644e-09,3.88130612638562e-41,2.69633733647846e-15,0.368232162848506,2.08257616945387e-15,0.365782709233898
"squid.S1192",0.311108789408561,8.0125136979264e-37,0.149039217757731,0.0654720347834748,0.601862486837073,0.0249108473062304
"squid.S1197",0.0036772864520065,4.01813289129935e-41,0.153014370700444,-0.066389530305561,0.643789462137465,-0.0220793626911706
"squid.S1199",9.24060293895488e-14,3.60380012240513e-42,0.13195707412861,0.0703279287812982,0.0822941113694408,0.0828322603884414
"squid.S1206",2.69576483291944e-12,1.60328138342476e-41,0.549668340230886,0.0279076419489381,0.207049111270107,0.0601983171436993
"squid.S1213",4.14660839472613e-14,2.20540018550505e-33,0.0152947783758118,-0.108748219603331,0.723555108985136,0.0168901399295631
"squid.S1215",2.28690648659149e-13,7.45695836054918e-42,0.500447806816662,-0.031473620975359,0.555397787567673,-0.0281548679985992
"squid.S1226",0.00823235382420418,1.33515815253929e-38,7.89142871680057e-08,0.24724776265329,2.21882752425231e-10,0.296194842929552
"squid.S128",1.93528750267576e-14,2.62349020735715e-42,0.0040945162471202,0.13409917275709,0.000699769633800524,0.160817447622879
"squid.S1319",1.48237282528585e-14,2.62349020735715e-42,0.00526291328396594,0.130348146945703,0.00837517336781041,0.125410311126779
"squid.S134",1.34237401154008e-07,6.02070543836864e-41,2.33309661087511e-09,0.277189027029854,5.5401563399452e-19,0.406559198068242
"squid.S135",2.69576483291944e-12,1.60328138342476e-41,0.000450857225376841,0.163659387710607,9.16989162644269e-07,0.23122703635869
"squid.S1444",1.48237282528585e-14,2.62349020735715e-42,0.00526291328396594,0.130348146945703,0.00837517336781041,0.125410311126779
"squid.S1481",0.00519601985873933,1.48328758496964e-39,0.0680713908780186,-0.0840899623581368,0.332254169874337,-0.0462772430991694
